"Date";"Time";"Junction";"Vehicles"
2016-11-01 00:00:00;1970-01-01 06:00:00;1;38
2016-11-01 00:00:00;1970-01-01 07:00:00;1;42
2016-11-01 00:00:00;1970-01-01 08:00:00;1;45
2016-11-01 00:00:00;1970-01-01 09:00:00;1;43
2016-11-01 00:00:00;1970-01-01 10:00:00;1;47
2016-11-01 00:00:00;1970-01-01 11:00:00;1;55
2016-11-01 00:00:00;1970-01-01 12:00:00;1;57
2016-11-01 00:00:00;1970-01-01 13:00:00;1;49
2016-11-01 00:00:00;1970-01-01 14:00:00;1;56
2016-11-01 00:00:00;1970-01-01 15:00:00;1;58
2016-11-01 00:00:00;1970-01-01 16:00:00;1;52
2016-11-01 00:00:00;1970-01-01 17:00:00;1;59
2016-11-01 00:00:00;1970-01-01 18:00:00;1;68
2016-11-01 00:00:00;1970-01-01 19:00:00;1;78
2016-11-01 00:00:00;1970-01-01 20:00:00;1;77
2016-11-01 00:00:00;1970-01-01 21:00:00;1;72
2016-11-01 00:00:00;1970-01-01 22:00:00;1;71
2016-11-01 00:00:00;1970-01-01 23:00:00;1;63
2016-11-02 00:00:00;1970-01-01 00:00:00;1;60
2016-11-02 00:00:00;1970-01-01 01:00:00;1;54
2016-11-02 00:00:00;1970-01-01 02:00:00;1;47
2016-11-02 00:00:00;1970-01-01 03:00:00;1;39
2016-11-02 00:00:00;1970-01-01 04:00:00;1;37
2016-11-02 00:00:00;1970-01-01 05:00:00;1;31
2016-11-02 00:00:00;1970-01-01 06:00:00;1;32
2016-11-02 00:00:00;1970-01-01 07:00:00;1;38
2016-11-02 00:00:00;1970-01-01 08:00:00;1;43
2016-11-02 00:00:00;1970-01-01 09:00:00;1;47
2016-11-02 00:00:00;1970-01-01 10:00:00;1;57
2016-11-02 00:00:00;1970-01-01 11:00:00;1;68
2016-11-02 00:00:00;1970-01-01 12:00:00;1;66
2016-11-02 00:00:00;1970-01-01 13:00:00;1;67
2016-11-02 00:00:00;1970-01-01 14:00:00;1;72
2016-11-02 00:00:00;1970-01-01 15:00:00;1;68
2016-11-02 00:00:00;1970-01-01 16:00:00;1;66
2016-11-02 00:00:00;1970-01-01 17:00:00;1;65
2016-11-02 00:00:00;1970-01-01 18:00:00;1;69
2016-11-02 00:00:00;1970-01-01 19:00:00;1;73
2016-11-02 00:00:00;1970-01-01 20:00:00;1;69
2016-11-02 00:00:00;1970-01-01 21:00:00;1;69
2016-11-02 00:00:00;1970-01-01 22:00:00;1;67
2016-11-02 00:00:00;1970-01-01 23:00:00;1;66
2016-11-03 00:00:00;1970-01-01 00:00:00;1;57
2016-11-03 00:00:00;1970-01-01 01:00:00;1;47
2016-11-03 00:00:00;1970-01-01 02:00:00;1;44
2016-11-03 00:00:00;1970-01-01 03:00:00;1;44
2016-11-03 00:00:00;1970-01-01 04:00:00;1;31
2016-11-03 00:00:00;1970-01-01 05:00:00;1;32
2016-11-03 00:00:00;1970-01-01 06:00:00;1;32
2016-11-03 00:00:00;1970-01-01 07:00:00;1;36
2016-11-03 00:00:00;1970-01-01 08:00:00;1;42
2016-11-03 00:00:00;1970-01-01 09:00:00;1;45
2016-11-03 00:00:00;1970-01-01 10:00:00;1;64
2016-11-03 00:00:00;1970-01-01 11:00:00;1;76
2016-11-03 00:00:00;1970-01-01 12:00:00;1;76
2016-11-03 00:00:00;1970-01-01 13:00:00;1;65
2016-11-03 00:00:00;1970-01-01 14:00:00;1;77
2016-11-03 00:00:00;1970-01-01 15:00:00;1;73
2016-11-03 00:00:00;1970-01-01 16:00:00;1;73
2016-11-03 00:00:00;1970-01-01 17:00:00;1;71
2016-11-03 00:00:00;1970-01-01 18:00:00;1;75
2016-11-03 00:00:00;1970-01-01 19:00:00;1;74
2016-11-03 00:00:00;1970-01-01 20:00:00;1;75
2016-11-03 00:00:00;1970-01-01 21:00:00;1;72
2016-11-03 00:00:00;1970-01-01 22:00:00;1;69
2016-11-03 00:00:00;1970-01-01 23:00:00;1;65
2016-11-04 00:00:00;1970-01-01 00:00:00;1;61
2016-11-04 00:00:00;1970-01-01 01:00:00;1;51
2016-11-04 00:00:00;1970-01-01 02:00:00;1;45
2016-11-04 00:00:00;1970-01-01 03:00:00;1;39
2016-11-04 00:00:00;1970-01-01 04:00:00;1;34
2016-11-04 00:00:00;1970-01-01 05:00:00;1;32
2016-11-04 00:00:00;1970-01-01 06:00:00;1;33
2016-11-04 00:00:00;1970-01-01 07:00:00;1;42
2016-11-04 00:00:00;1970-01-01 08:00:00;1;38
2016-11-04 00:00:00;1970-01-01 09:00:00;1;47
2016-11-04 00:00:00;1970-01-01 10:00:00;1;56
2016-11-04 00:00:00;1970-01-01 11:00:00;1;61
2016-11-04 00:00:00;1970-01-01 12:00:00;1;63
2016-11-04 00:00:00;1970-01-01 13:00:00;1;56
2016-11-04 00:00:00;1970-01-01 14:00:00;1;59
2016-11-04 00:00:00;1970-01-01 15:00:00;1;73
2016-11-04 00:00:00;1970-01-01 16:00:00;1;62
2016-11-04 00:00:00;1970-01-01 17:00:00;1;60
2016-11-04 00:00:00;1970-01-01 18:00:00;1;64
2016-11-04 00:00:00;1970-01-01 19:00:00;1;65
2016-11-04 00:00:00;1970-01-01 20:00:00;1;64
2016-11-04 00:00:00;1970-01-01 21:00:00;1;65
2016-11-04 00:00:00;1970-01-01 22:00:00;1;65
2016-11-04 00:00:00;1970-01-01 23:00:00;1;58
2016-11-05 00:00:00;1970-01-01 00:00:00;1;52
2016-11-05 00:00:00;1970-01-01 01:00:00;1;48
2016-11-05 00:00:00;1970-01-01 02:00:00;1;35
2016-11-05 00:00:00;1970-01-01 03:00:00;1;32
2016-11-05 00:00:00;1970-01-01 04:00:00;1;30
2016-11-05 00:00:00;1970-01-01 05:00:00;1;25
2016-11-05 00:00:00;1970-01-01 06:00:00;1;26
2016-11-05 00:00:00;1970-01-01 07:00:00;1;27
2016-11-05 00:00:00;1970-01-01 08:00:00;1;31
2016-11-05 00:00:00;1970-01-01 09:00:00;1;36
2016-11-05 00:00:00;1970-01-01 10:00:00;1;37
2016-11-05 00:00:00;1970-01-01 11:00:00;1;43
2016-11-05 00:00:00;1970-01-01 12:00:00;1;41
2016-11-05 00:00:00;1970-01-01 13:00:00;1;39
2016-11-05 00:00:00;1970-01-01 14:00:00;1;42
2016-11-05 00:00:00;1970-01-01 15:00:00;1;40
2016-11-05 00:00:00;1970-01-01 16:00:00;1;42
2016-11-05 00:00:00;1970-01-01 17:00:00;1;45
2016-11-05 00:00:00;1970-01-01 18:00:00;1;48
2016-11-05 00:00:00;1970-01-01 19:00:00;1;54
2016-11-05 00:00:00;1970-01-01 20:00:00;1;47
2016-11-05 00:00:00;1970-01-01 21:00:00;1;51
2016-11-05 00:00:00;1970-01-01 22:00:00;1;46
2016-11-05 00:00:00;1970-01-01 23:00:00;1;48
2016-11-06 00:00:00;1970-01-01 00:00:00;1;42
2016-11-06 00:00:00;1970-01-01 01:00:00;1;38
2016-11-06 00:00:00;1970-01-01 02:00:00;1;34
2016-11-06 00:00:00;1970-01-01 03:00:00;1;32
2016-11-06 00:00:00;1970-01-01 04:00:00;1;25
2016-11-06 00:00:00;1970-01-01 05:00:00;1;25
2016-11-06 00:00:00;1970-01-01 06:00:00;1;26
2016-11-06 00:00:00;1970-01-01 07:00:00;1;25
2016-11-06 00:00:00;1970-01-01 08:00:00;1;30
2016-11-06 00:00:00;1970-01-01 09:00:00;1;37
2016-11-06 00:00:00;1970-01-01 10:00:00;1;41
2016-11-06 00:00:00;1970-01-01 11:00:00;1;39
2016-11-06 00:00:00;1970-01-01 12:00:00;1;39
2016-11-06 00:00:00;1970-01-01 13:00:00;1;40
2016-11-06 00:00:00;1970-01-01 14:00:00;1;36
2016-11-06 00:00:00;1970-01-01 15:00:00;1;41
2016-11-06 00:00:00;1970-01-01 16:00:00;1;41
2016-11-06 00:00:00;1970-01-01 17:00:00;1;45
2016-11-06 00:00:00;1970-01-01 18:00:00;1;52
2016-11-06 00:00:00;1970-01-01 19:00:00;1;58
2016-11-06 00:00:00;1970-01-01 20:00:00;1;56
2016-11-06 00:00:00;1970-01-01 21:00:00;1;55
2016-11-06 00:00:00;1970-01-01 22:00:00;1;61
2016-11-06 00:00:00;1970-01-01 23:00:00;1;53
2016-11-07 00:00:00;1970-01-01 00:00:00;1;50
2016-11-07 00:00:00;1970-01-01 01:00:00;1;46
2016-11-07 00:00:00;1970-01-01 02:00:00;1;40
2016-11-07 00:00:00;1970-01-01 03:00:00;1;38
2016-11-07 00:00:00;1970-01-01 04:00:00;1;34
2016-11-07 00:00:00;1970-01-01 05:00:00;1;30
2016-11-07 00:00:00;1970-01-01 06:00:00;1;36
2016-11-07 00:00:00;1970-01-01 07:00:00;1;40
2016-11-07 00:00:00;1970-01-01 08:00:00;1;44
2016-11-07 00:00:00;1970-01-01 09:00:00;1;49
2016-11-07 00:00:00;1970-01-01 10:00:00;1;70
2016-11-07 00:00:00;1970-01-01 11:00:00;1;73
2016-11-07 00:00:00;1970-01-01 12:00:00;1;76
2016-11-07 00:00:00;1970-01-01 13:00:00;1;71
2016-11-07 00:00:00;1970-01-01 14:00:00;1;79
2016-11-07 00:00:00;1970-01-01 15:00:00;1;77
2016-11-07 00:00:00;1970-01-01 16:00:00;1;74
2016-11-07 00:00:00;1970-01-01 17:00:00;1;72
2016-11-07 00:00:00;1970-01-01 18:00:00;1;74
2016-11-07 00:00:00;1970-01-01 19:00:00;1;81
2016-11-07 00:00:00;1970-01-01 20:00:00;1;78
2016-11-07 00:00:00;1970-01-01 21:00:00;1;75
2016-11-07 00:00:00;1970-01-01 22:00:00;1;73
2016-11-07 00:00:00;1970-01-01 23:00:00;1;68
2016-11-08 00:00:00;1970-01-01 00:00:00;1;63
2016-11-08 00:00:00;1970-01-01 01:00:00;1;56
2016-11-08 00:00:00;1970-01-01 02:00:00;1;56
2016-11-08 00:00:00;1970-01-01 03:00:00;1;48
2016-11-08 00:00:00;1970-01-01 04:00:00;1;41
2016-11-08 00:00:00;1970-01-01 05:00:00;1;38
2016-11-08 00:00:00;1970-01-01 06:00:00;1;36
2016-11-08 00:00:00;1970-01-01 07:00:00;1;43
2016-11-08 00:00:00;1970-01-01 08:00:00;1;46
2016-11-08 00:00:00;1970-01-01 09:00:00;1;52
2016-11-08 00:00:00;1970-01-01 10:00:00;1;67
2016-11-08 00:00:00;1970-01-01 11:00:00;1;69
2016-11-08 00:00:00;1970-01-01 12:00:00;1;69
2016-11-08 00:00:00;1970-01-01 13:00:00;1;63
2016-11-08 00:00:00;1970-01-01 14:00:00;1;76
2016-11-08 00:00:00;1970-01-01 15:00:00;1;77
2016-11-08 00:00:00;1970-01-01 16:00:00;1;71
2016-11-08 00:00:00;1970-01-01 17:00:00;1;70
2016-11-08 00:00:00;1970-01-01 18:00:00;1;69
2016-11-08 00:00:00;1970-01-01 19:00:00;1;80
2016-11-08 00:00:00;1970-01-01 20:00:00;1;75
2016-11-08 00:00:00;1970-01-01 21:00:00;1;64
2016-11-08 00:00:00;1970-01-01 22:00:00;1;60
2016-11-08 00:00:00;1970-01-01 23:00:00;1;62
2016-11-09 00:00:00;1970-01-01 00:00:00;1;62
2016-11-09 00:00:00;1970-01-01 01:00:00;1;50
2016-11-09 00:00:00;1970-01-01 02:00:00;1;50
2016-11-09 00:00:00;1970-01-01 03:00:00;1;42
2016-11-09 00:00:00;1970-01-01 04:00:00;1;36
2016-11-09 00:00:00;1970-01-01 05:00:00;1;31
2016-11-09 00:00:00;1970-01-01 06:00:00;1;34
2016-11-09 00:00:00;1970-01-01 07:00:00;1;32
2016-11-09 00:00:00;1970-01-01 08:00:00;1;36
2016-11-09 00:00:00;1970-01-01 09:00:00;1;37
2016-11-09 00:00:00;1970-01-01 10:00:00;1;45
2016-11-09 00:00:00;1970-01-01 11:00:00;1;52
2016-11-09 00:00:00;1970-01-01 12:00:00;1;57
2016-11-09 00:00:00;1970-01-01 13:00:00;1;46
2016-11-09 00:00:00;1970-01-01 14:00:00;1;60
2016-11-09 00:00:00;1970-01-01 15:00:00;1;58
2016-11-09 00:00:00;1970-01-01 16:00:00;1;60
2016-11-09 00:00:00;1970-01-01 17:00:00;1;58
2016-11-09 00:00:00;1970-01-01 18:00:00;1;62
2016-11-09 00:00:00;1970-01-01 19:00:00;1;65
2016-11-09 00:00:00;1970-01-01 20:00:00;1;62
2016-11-09 00:00:00;1970-01-01 21:00:00;1;66
2016-11-09 00:00:00;1970-01-01 22:00:00;1;59
2016-11-09 00:00:00;1970-01-01 23:00:00;1;57
2016-11-10 00:00:00;1970-01-01 00:00:00;1;55
2016-11-10 00:00:00;1970-01-01 01:00:00;1;48
2016-11-10 00:00:00;1970-01-01 02:00:00;1;49
2016-11-10 00:00:00;1970-01-01 03:00:00;1;39
2016-11-10 00:00:00;1970-01-01 04:00:00;1;35
2016-11-10 00:00:00;1970-01-01 05:00:00;1;32
2016-11-10 00:00:00;1970-01-01 06:00:00;1;33
2016-11-10 00:00:00;1970-01-01 07:00:00;1;34
2016-11-10 00:00:00;1970-01-01 08:00:00;1;37
2016-11-10 00:00:00;1970-01-01 09:00:00;1;43
2016-11-10 00:00:00;1970-01-01 10:00:00;1;64
2016-11-10 00:00:00;1970-01-01 11:00:00;1;65
2016-11-10 00:00:00;1970-01-01 12:00:00;1;67
2016-11-10 00:00:00;1970-01-01 13:00:00;1;57
2016-11-10 00:00:00;1970-01-01 14:00:00;1;70
2016-11-10 00:00:00;1970-01-01 15:00:00;1;72
2016-11-10 00:00:00;1970-01-01 16:00:00;1;65
2016-11-10 00:00:00;1970-01-01 17:00:00;1;64
2016-11-10 00:00:00;1970-01-01 18:00:00;1;70
2016-11-10 00:00:00;1970-01-01 19:00:00;1;72
2016-11-10 00:00:00;1970-01-01 20:00:00;1;68
2016-11-10 00:00:00;1970-01-01 21:00:00;1;71
2016-11-10 00:00:00;1970-01-01 22:00:00;1;65
2016-11-10 00:00:00;1970-01-01 23:00:00;1;64
2016-11-11 00:00:00;1970-01-01 00:00:00;1;59
2016-11-11 00:00:00;1970-01-01 01:00:00;1;49
2016-11-11 00:00:00;1970-01-01 02:00:00;1;52
2016-11-11 00:00:00;1970-01-01 03:00:00;1;42
2016-11-11 00:00:00;1970-01-01 04:00:00;1;39
2016-11-11 00:00:00;1970-01-01 05:00:00;1;33
2016-11-11 00:00:00;1970-01-01 06:00:00;1;36
2016-11-11 00:00:00;1970-01-01 07:00:00;1;39
2016-11-11 00:00:00;1970-01-01 08:00:00;1;39
2016-11-11 00:00:00;1970-01-01 09:00:00;1;45
2016-11-11 00:00:00;1970-01-01 10:00:00;1;54
2016-11-11 00:00:00;1970-01-01 11:00:00;1;62
2016-11-11 00:00:00;1970-01-01 12:00:00;1;62
2016-11-11 00:00:00;1970-01-01 13:00:00;1;53
2016-11-11 00:00:00;1970-01-01 14:00:00;1;64
2016-11-11 00:00:00;1970-01-01 15:00:00;1;61
2016-11-11 00:00:00;1970-01-01 16:00:00;1;57
2016-11-11 00:00:00;1970-01-01 17:00:00;1;56
2016-11-11 00:00:00;1970-01-01 18:00:00;1;52
2016-11-11 00:00:00;1970-01-01 19:00:00;1;59
2016-11-11 00:00:00;1970-01-01 20:00:00;1;56
2016-11-11 00:00:00;1970-01-01 21:00:00;1;58
2016-11-11 00:00:00;1970-01-01 22:00:00;1;55
2016-11-11 00:00:00;1970-01-01 23:00:00;1;53
2016-11-12 00:00:00;1970-01-01 00:00:00;1;50
2016-11-12 00:00:00;1970-01-01 01:00:00;1;42
2016-11-12 00:00:00;1970-01-01 02:00:00;1;43
2016-11-12 00:00:00;1970-01-01 03:00:00;1;38
2016-11-12 00:00:00;1970-01-01 04:00:00;1;32
2016-11-12 00:00:00;1970-01-01 05:00:00;1;24
2016-11-12 00:00:00;1970-01-01 06:00:00;1;27
2016-11-12 00:00:00;1970-01-01 07:00:00;1;27
2016-11-12 00:00:00;1970-01-01 08:00:00;1;28
2016-11-12 00:00:00;1970-01-01 09:00:00;1;30
2016-11-12 00:00:00;1970-01-01 10:00:00;1;36
2016-11-12 00:00:00;1970-01-01 11:00:00;1;38
2016-11-12 00:00:00;1970-01-01 12:00:00;1;35
2016-11-12 00:00:00;1970-01-01 13:00:00;1;35
2016-11-12 00:00:00;1970-01-01 14:00:00;1;39
2016-11-12 00:00:00;1970-01-01 15:00:00;1;34
2016-11-12 00:00:00;1970-01-01 16:00:00;1;36
2016-11-12 00:00:00;1970-01-01 17:00:00;1;34
2016-11-12 00:00:00;1970-01-01 18:00:00;1;39
2016-11-12 00:00:00;1970-01-01 19:00:00;1;41
2016-11-12 00:00:00;1970-01-01 20:00:00;1;45
2016-11-12 00:00:00;1970-01-01 21:00:00;1;41
2016-11-12 00:00:00;1970-01-01 22:00:00;1;44
2016-11-12 00:00:00;1970-01-01 23:00:00;1;47
2016-11-13 00:00:00;1970-01-01 00:00:00;1;40
2016-11-13 00:00:00;1970-01-01 01:00:00;1;38
2016-11-13 00:00:00;1970-01-01 02:00:00;1;32
2016-11-13 00:00:00;1970-01-01 03:00:00;1;31
2016-11-13 00:00:00;1970-01-01 04:00:00;1;29
2016-11-13 00:00:00;1970-01-01 05:00:00;1;25
2016-11-13 00:00:00;1970-01-01 06:00:00;1;26
2016-11-13 00:00:00;1970-01-01 07:00:00;1;23
2016-11-13 00:00:00;1970-01-01 08:00:00;1;31
2016-11-13 00:00:00;1970-01-01 09:00:00;1;32
2016-11-13 00:00:00;1970-01-01 10:00:00;1;37
2016-11-13 00:00:00;1970-01-01 11:00:00;1;35
2016-11-13 00:00:00;1970-01-01 12:00:00;1;37
2016-11-13 00:00:00;1970-01-01 13:00:00;1;33
2016-11-13 00:00:00;1970-01-01 14:00:00;1;35
2016-11-13 00:00:00;1970-01-01 15:00:00;1;35
2016-11-13 00:00:00;1970-01-01 16:00:00;1;33
2016-11-13 00:00:00;1970-01-01 17:00:00;1;37
2016-11-13 00:00:00;1970-01-01 18:00:00;1;43
2016-11-13 00:00:00;1970-01-01 19:00:00;1;47
2016-11-13 00:00:00;1970-01-01 20:00:00;1;49
2016-11-13 00:00:00;1970-01-01 21:00:00;1;45
2016-11-13 00:00:00;1970-01-01 22:00:00;1;48
2016-11-13 00:00:00;1970-01-01 23:00:00;1;49
2016-11-14 00:00:00;1970-01-01 00:00:00;1;44
2016-11-14 00:00:00;1970-01-01 01:00:00;1;44
2016-11-14 00:00:00;1970-01-01 02:00:00;1;39
2016-11-14 00:00:00;1970-01-01 03:00:00;1;36
2016-11-14 00:00:00;1970-01-01 04:00:00;1;29
2016-11-14 00:00:00;1970-01-01 05:00:00;1;28
2016-11-14 00:00:00;1970-01-01 06:00:00;1;35
2016-11-14 00:00:00;1970-01-01 07:00:00;1;34
2016-11-14 00:00:00;1970-01-01 08:00:00;1;44
2016-11-14 00:00:00;1970-01-01 09:00:00;1;49
2016-11-14 00:00:00;1970-01-01 10:00:00;1;74
2016-11-14 00:00:00;1970-01-01 11:00:00;1;72
2016-11-14 00:00:00;1970-01-01 12:00:00;1;70
2016-11-14 00:00:00;1970-01-01 13:00:00;1;64
2016-11-14 00:00:00;1970-01-01 14:00:00;1;69
2016-11-14 00:00:00;1970-01-01 15:00:00;1;71
2016-11-14 00:00:00;1970-01-01 16:00:00;1;70
2016-11-14 00:00:00;1970-01-01 17:00:00;1;65
2016-11-14 00:00:00;1970-01-01 18:00:00;1;76
2016-11-14 00:00:00;1970-01-01 19:00:00;1;77
2016-11-14 00:00:00;1970-01-01 20:00:00;1;81
2016-11-14 00:00:00;1970-01-01 21:00:00;1;73
2016-11-14 00:00:00;1970-01-01 22:00:00;1;71
2016-11-14 00:00:00;1970-01-01 23:00:00;1;68
2016-11-15 00:00:00;1970-01-01 00:00:00;1;59
2016-11-15 00:00:00;1970-01-01 01:00:00;1;56
2016-11-15 00:00:00;1970-01-01 02:00:00;1;51
2016-11-15 00:00:00;1970-01-01 03:00:00;1;47
2016-11-15 00:00:00;1970-01-01 04:00:00;1;41
2016-11-15 00:00:00;1970-01-01 05:00:00;1;34
2016-11-15 00:00:00;1970-01-01 06:00:00;1;41
2016-11-15 00:00:00;1970-01-01 07:00:00;1;40
2016-11-15 00:00:00;1970-01-01 08:00:00;1;44
2016-11-15 00:00:00;1970-01-01 09:00:00;1;51
2016-11-15 00:00:00;1970-01-01 10:00:00;1;61
2016-11-15 00:00:00;1970-01-01 11:00:00;1;66
2016-11-15 00:00:00;1970-01-01 12:00:00;1;71
2016-11-15 00:00:00;1970-01-01 13:00:00;1;65
2016-11-15 00:00:00;1970-01-01 14:00:00;1;70
2016-11-15 00:00:00;1970-01-01 15:00:00;1;67
2016-11-15 00:00:00;1970-01-01 16:00:00;1;69
2016-11-15 00:00:00;1970-01-01 17:00:00;1;66
2016-11-15 00:00:00;1970-01-01 18:00:00;1;72
2016-11-15 00:00:00;1970-01-01 19:00:00;1;77
2016-11-15 00:00:00;1970-01-01 20:00:00;1;74
2016-11-15 00:00:00;1970-01-01 21:00:00;1;75
2016-11-15 00:00:00;1970-01-01 22:00:00;1;71
2016-11-15 00:00:00;1970-01-01 23:00:00;1;64
2016-11-16 00:00:00;1970-01-01 00:00:00;1;59
2016-11-16 00:00:00;1970-01-01 01:00:00;1;52
2016-11-16 00:00:00;1970-01-01 02:00:00;1;52
2016-11-16 00:00:00;1970-01-01 03:00:00;1;44
2016-11-16 00:00:00;1970-01-01 04:00:00;1;35
2016-11-16 00:00:00;1970-01-01 05:00:00;1;34
2016-11-16 00:00:00;1970-01-01 06:00:00;1;38
2016-11-16 00:00:00;1970-01-01 07:00:00;1;41
2016-11-16 00:00:00;1970-01-01 08:00:00;1;44
2016-11-16 00:00:00;1970-01-01 09:00:00;1;49
2016-11-16 00:00:00;1970-01-01 10:00:00;1;59
2016-11-16 00:00:00;1970-01-01 11:00:00;1;74
2016-11-16 00:00:00;1970-01-01 12:00:00;1;83
2016-11-16 00:00:00;1970-01-01 13:00:00;1;70
2016-11-16 00:00:00;1970-01-01 14:00:00;1;73
2016-11-16 00:00:00;1970-01-01 15:00:00;1;72
2016-11-16 00:00:00;1970-01-01 16:00:00;1;67
2016-11-16 00:00:00;1970-01-01 17:00:00;1;74
2016-11-16 00:00:00;1970-01-01 18:00:00;1;74
2016-11-16 00:00:00;1970-01-01 19:00:00;1;77
2016-11-16 00:00:00;1970-01-01 20:00:00;1;76
2016-11-16 00:00:00;1970-01-01 21:00:00;1;74
2016-11-16 00:00:00;1970-01-01 22:00:00;1;71
2016-11-16 00:00:00;1970-01-01 23:00:00;1;65
2016-11-17 00:00:00;1970-01-01 00:00:00;1;60
2016-11-17 00:00:00;1970-01-01 01:00:00;1;53
2016-11-17 00:00:00;1970-01-01 02:00:00;1;52
2016-11-17 00:00:00;1970-01-01 03:00:00;1;47
2016-11-17 00:00:00;1970-01-01 04:00:00;1;36
2016-11-17 00:00:00;1970-01-01 05:00:00;1;36
2016-11-17 00:00:00;1970-01-01 06:00:00;1;35
2016-11-17 00:00:00;1970-01-01 07:00:00;1;42
2016-11-17 00:00:00;1970-01-01 08:00:00;1;43
2016-11-17 00:00:00;1970-01-01 09:00:00;1;49
2016-11-17 00:00:00;1970-01-01 10:00:00;1;64
2016-11-17 00:00:00;1970-01-01 11:00:00;1;67
2016-11-17 00:00:00;1970-01-01 12:00:00;1;72
2016-11-17 00:00:00;1970-01-01 13:00:00;1;58
2016-11-17 00:00:00;1970-01-01 14:00:00;1;66
2016-11-17 00:00:00;1970-01-01 15:00:00;1;75
2016-11-17 00:00:00;1970-01-01 16:00:00;1;68
2016-11-17 00:00:00;1970-01-01 17:00:00;1;64
2016-11-17 00:00:00;1970-01-01 18:00:00;1;73
2016-11-17 00:00:00;1970-01-01 19:00:00;1;71
2016-11-17 00:00:00;1970-01-01 20:00:00;1;77
2016-11-17 00:00:00;1970-01-01 21:00:00;1;72
2016-11-17 00:00:00;1970-01-01 22:00:00;1;65
2016-11-17 00:00:00;1970-01-01 23:00:00;1;65
2016-11-18 00:00:00;1970-01-01 00:00:00;1;61
2016-11-18 00:00:00;1970-01-01 01:00:00;1;54
2016-11-18 00:00:00;1970-01-01 02:00:00;1;46
2016-11-18 00:00:00;1970-01-01 03:00:00;1;40
2016-11-18 00:00:00;1970-01-01 04:00:00;1;37
2016-11-18 00:00:00;1970-01-01 05:00:00;1;34
2016-11-18 00:00:00;1970-01-01 06:00:00;1;36
2016-11-18 00:00:00;1970-01-01 07:00:00;1;34
2016-11-18 00:00:00;1970-01-01 08:00:00;1;41
2016-11-18 00:00:00;1970-01-01 09:00:00;1;46
2016-11-18 00:00:00;1970-01-01 10:00:00;1;54
2016-11-18 00:00:00;1970-01-01 11:00:00;1;59
2016-11-18 00:00:00;1970-01-01 12:00:00;1;94
2016-11-18 00:00:00;1970-01-01 13:00:00;1;71
2016-11-18 00:00:00;1970-01-01 14:00:00;1;69
2016-11-18 00:00:00;1970-01-01 15:00:00;1;74
2016-11-18 00:00:00;1970-01-01 16:00:00;1;62
2016-11-18 00:00:00;1970-01-01 17:00:00;1;61
2016-11-18 00:00:00;1970-01-01 18:00:00;1;66
2016-11-18 00:00:00;1970-01-01 19:00:00;1;71
2016-11-18 00:00:00;1970-01-01 20:00:00;1;67
2016-11-18 00:00:00;1970-01-01 21:00:00;1;68
2016-11-18 00:00:00;1970-01-01 22:00:00;1;65
2016-11-18 00:00:00;1970-01-01 23:00:00;1;58
2016-11-19 00:00:00;1970-01-01 00:00:00;1;56
2016-11-19 00:00:00;1970-01-01 01:00:00;1;46
2016-11-19 00:00:00;1970-01-01 02:00:00;1;43
2016-11-19 00:00:00;1970-01-01 03:00:00;1;41
2016-11-19 00:00:00;1970-01-01 04:00:00;1;32
2016-11-19 00:00:00;1970-01-01 05:00:00;1;31
2016-11-19 00:00:00;1970-01-01 06:00:00;1;27
2016-11-19 00:00:00;1970-01-01 07:00:00;1;29
2016-11-19 00:00:00;1970-01-01 08:00:00;1;31
2016-11-19 00:00:00;1970-01-01 09:00:00;1;34
2016-11-19 00:00:00;1970-01-01 10:00:00;1;43
2016-11-19 00:00:00;1970-01-01 11:00:00;1;44
2016-11-19 00:00:00;1970-01-01 12:00:00;1;42
2016-11-19 00:00:00;1970-01-01 13:00:00;1;42
2016-11-19 00:00:00;1970-01-01 14:00:00;1;39
2016-11-19 00:00:00;1970-01-01 15:00:00;1;35
2016-11-19 00:00:00;1970-01-01 16:00:00;1;39
2016-11-19 00:00:00;1970-01-01 17:00:00;1;45
2016-11-19 00:00:00;1970-01-01 18:00:00;1;43
2016-11-19 00:00:00;1970-01-01 19:00:00;1;51
2016-11-19 00:00:00;1970-01-01 20:00:00;1;56
2016-11-19 00:00:00;1970-01-01 21:00:00;1;53
2016-11-19 00:00:00;1970-01-01 22:00:00;1;49
2016-11-19 00:00:00;1970-01-01 23:00:00;1;49
2016-11-20 00:00:00;1970-01-01 00:00:00;1;43
2016-11-20 00:00:00;1970-01-01 01:00:00;1;37
2016-11-20 00:00:00;1970-01-01 02:00:00;1;32
2016-11-20 00:00:00;1970-01-01 03:00:00;1;31
2016-11-20 00:00:00;1970-01-01 04:00:00;1;29
2016-11-20 00:00:00;1970-01-01 05:00:00;1;26
2016-11-20 00:00:00;1970-01-01 06:00:00;1;27
2016-11-20 00:00:00;1970-01-01 07:00:00;1;29
2016-11-20 00:00:00;1970-01-01 08:00:00;1;31
2016-11-20 00:00:00;1970-01-01 09:00:00;1;35
2016-11-20 00:00:00;1970-01-01 10:00:00;1;39
2016-11-20 00:00:00;1970-01-01 11:00:00;1;39
2016-11-20 00:00:00;1970-01-01 12:00:00;1;38
2016-11-20 00:00:00;1970-01-01 13:00:00;1;40
2016-11-20 00:00:00;1970-01-01 14:00:00;1;42
